program_id,improper_payment_program_name,agency,fiscal_year,outlays,improper_payment_amount,start_date,end_date,insufficient_documentation_amount,slug
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2013,0,0,,,,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2014,0,0,,,,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2015,0,0,,,,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2016,0,0,,,,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2017,0,0,,,0.053,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2018,0,0,,,,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2019,0,0,,,,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2020,72.815286,0,2018-10-01,2019-09-01,0.0,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2021,151,0,2019-10-01,2020-09-01,0.0,
11.999,National Oceanic and Atmospheric Administration (NOAA) - Grants,DOC,2022,0,0,,,0.0,
11.029,National Telecommunications and Information Administration (NTIA) - Broadband Infrastructure Program & Tribal Broadband Connectivity Program,DOC,2022,0,0,,,0.0,
11.031,National Telecommunications and Information Administration (NTIA) - Broadband Infrastructure Program & Tribal Broadband Connectivity Program,DOC,2022,0,0,,,0.0,
11.036,National Telecommunications and Information Administration (NTIA) - Digital Equity Program,DOC,2025,,,,,,
11.043,National Oceanic and Atmospheric Administration (NOAA) - Labor and Payments to Employees,DOC,2021,0,0,,,0.0,
11.043,National Oceanic and Atmospheric Administration (NOAA) - Labor and Payments to Employees,DOC,2022,0,0,,,0.0,
11.037,National Institute of Standards and Technology (NIST) - Other Transaction Agreements,DOC,2025,,,,,,
12.003,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.015,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.016,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.017,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.020,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.022,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.024,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.027,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.029,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.333,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.404,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.556,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.558,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.600,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.604,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.607,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.610,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.611,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.614,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.615,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.617,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.618,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.632,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.740,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.910,Commercial Pay – Defense Agencies Initiative (DAI),DOW,2025,,,,,,
12.400,Commercial Pay – Defense Enterprise Accounting Management System (DEAMS),DOW,2025,,,,,,
12.401,Commercial Pay – Defense Enterprise Accounting Management System (DEAMS),DOW,2025,,,,,,
12.002,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.004,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.007,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.021,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.025,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.350,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.355,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.360,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.420,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.431,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.440,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.460,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.631,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.750,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.987,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.400,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.401,Commercial Pay – General Fund Enterprise Business System (GFEBS),DOW,2025,,,,,,
12.777,Commercial Pay – Integrated Accounts Payable System (IAPS),DOW,2025,,,,,,
12.800,Commercial Pay – Integrated Accounts Payable System (IAPS),DOW,2025,,,,,,
12.801,Commercial Pay – Integrated Accounts Payable System (IAPS),DOW,2025,,,,,,
12.810,Commercial Pay – Integrated Accounts Payable System (IAPS),DOW,2025,,,,,,
12.840,Commercial Pay – Integrated Accounts Payable System (IAPS),DOW,2025,,,,,,
12.300,Commercial Pay – Navy Enterprise and Resource Planning (NERP),DOW,2025,,,,,,
12.330,Commercial Pay – Navy Enterprise and Resource Planning (NERP),DOW,2025,,,,,,
12.335,Commercial Pay – Navy Enterprise and Resource Planning (NERP),DOW,2025,,,,,,
12.340,Commercial Pay – Navy Enterprise and Resource Planning (NERP),DOW,2025,,,,,,
12.006,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.006,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.019,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.019,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.219,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.219,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.225,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.225,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.351,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.351,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.357,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.357,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.369,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.369,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.501,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.501,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.550,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.550,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.551,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.551,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.552,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.552,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.554,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.554,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.560,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.560,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.579,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.579,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.599,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.599,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.620,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.620,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.630,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2024,222333.38,96.29,2022-10-01,2023-09-01,0.0,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.630,Commercial Pay – Mechanization of Contract Administration Services (MOCAS),DOW,2025,225038.87,1217.55,2023-10-01,2024-09-30,169.62,dow-commercial-pay-mechanization-of-contract-administration--94c59ea7
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2004,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2005,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2006,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2007,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2008,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2009,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2010,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2011,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2012,0,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2013,21700,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2014,18700,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2015,18200,0,,,0.0,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2016,18158,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2017,8945.04735247,0,,,56.40995036,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2018,18610.93,0,,,,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2019,20401.51814368,47.80775269,2018-07-01,2019-06-19,0.0,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2020,23548.71130419,0,2019-07-01,2020-06-01,0.0,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2021,0,0,,,0.0,
12.005,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2022,0,0,,,0.0,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2004,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2005,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2006,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2007,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2008,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2009,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2010,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2011,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2012,0,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2013,21700,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2014,18700,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2015,18200,0,,,0.0,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2016,18158,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2017,8945.04735247,0,,,56.40995036,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2018,18610.93,0,,,,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2019,20401.51814368,47.80775269,2018-07-01,2019-06-19,0.0,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2020,23548.71130419,0,2019-07-01,2020-06-01,0.0,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2021,0,0,,,0.0,
12.008,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2022,0,0,,,0.0,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2004,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2005,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2006,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2007,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2008,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2009,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2010,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2011,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2012,0,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2013,21700,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2014,18700,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2015,18200,0,,,0.0,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2016,18158,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2017,8945.04735247,0,,,56.40995036,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2018,18610.93,0,,,,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2019,20401.51814368,47.80775269,2018-07-01,2019-06-19,0.0,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2020,23548.71130419,0,2019-07-01,2020-06-01,0.0,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2021,0,0,,,0.0,
12.010,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2022,0,0,,,0.0,
12.012,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2004,0,0,,,,
12.012,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2005,0,0,,,,
12.012,Commercial Pay - U.S. Army Corps of Engineers (USACE),DOW,2006,0,0,,,,
